"ID"	"symbol"	"Module"	"probeset_id"	"seqname"	"strand"	"start"	"stop"	"total_probes"	"EntrezGene"
2731757	"THAP6"	"M20"	2731757	"chr4"	"+"	"76439151"	"76472544"	83	"152815"
2731782	"C4orf26"	""	2731782	"chr4"	"+"	"76475028"	"76491095"	37	"152816"
2731928	"ART3"	"M2"	2731928	"chr4"	"+"	"76932353"	"77033938"	145	"419"
2732068	"SHROOM3"	"M19"	2732068	"chr4"	"+"	"77356253"	"77723490"	483	"57619"
2732339	"UNQ3028"	""	2732339	"chr4"	"+"	"77906006"	"77907646"	12	"55752"
2732391	"CCNG2"	"M20"	2732391	"chr4"	"+"	"78077988"	"78354532"	130	"901"
2732611	"MRPL1"	"M14"	2732611	"chr4"	"+"	"78783827"	"78873935"	117	"65008"
2732655	"FRAS1"	"M7"	2732655	"chr4"	"+"	"78977245"	"79465684"	721	"80144"
2732844	"ANXA3"	"M2"	2732844	"chr4"	"+"	"79472693"	"79555480"	163	"306"
2733287	"PRDM8"	"M20"	2733287	"chr4"	"+"	"81105000"	"81127127"	196	"56978"
2733360	"FGF5"	"M17"	2733360	"chr4"	"+"	"81141017"	"81212165"	108	"2250"
2733392	"C4orf22"	"M2"	2733392	"chr4"	"+"	"81214335"	"81905390"	288	"255119"
2733483	"BMP3"	"M20"	2733483	"chr4"	"+"	"81951723"	"81976350"	60	"651"
2733898	"THAP9"	"M20"	2733898	"chr4"	"+"	"83821149"	"83841438"	72	"79725"
2733928	"COPS4"	""	2733928	"chr4"	"+"	"83955610"	"84001818"	99	"51138"
2734018	"MRPS18C"	"M20"	2734018	"chr4"	"+"	"84376307"	"84396779"	82	"51023"
2734047	"AGPAT9"	"M2"	2734047	"chr4"	"+"	"84456886"	"84527026"	131	"84803"
2734270	"CDS1"	"M2"	2734270	"chr4"	"+"	"85502495"	"85582576"	159	"1040"
2734352	"C4orf12"	"M2"	2734352	"chr4"	"+"	"85887550"	"85932420"	61	"404201"
2734421	"ARHGAP24"	"M2"	2734421	"chr4"	"+"	"86396219"	"86923818"	451	"83478"
2734629	"PTPN13"	"M16"	2734629	"chr4"	"+"	"87515478"	"87736302"	461	"5783"
2734784	"AFF1"	"M2"	2734784	"chr4"	"+"	"87855773"	"88062185"	513	"4299"
2735027	"SPP1"	"M2"	2735027	"chr4"	"+"	"88408243"	"88904561"	176	"6696"
2735129	"IBSP"	""	2735129	"chr4"	"+"	"88720702"	"88733952"	54	"3381"
2735151	"MEPE"	"M15"	2735151	"chr4"	"+"	"88742560"	"88796411"	59	"56955"
2735362	"HERC6"	"M2"	2735362	"chr4"	"+"	"89300017"	"89364247"	180	"55008"
2735409	"HERC5"	"M2"	2735409	"chr4"	"+"	"89378307"	"89430798"	148	"51191"
2735598	"TIGD2"	"M20"	2735598	"chr4"	"+"	"90022195"	"90036040"	68	"166815"
2735759	"MMRN1"	"M1"	2735759	"chr4"	"+"	"90800671"	"90875759"	125	"22915"
2735815	"FAM190A"	"M20"	2735815	"chr4"	"+"	"91048684"	"92523040"	663	"401145"
2736060	"GRID2"	"M20"	2736060	"chr4"	"+"	"93225136"	"94695695"	587	"2895"
2736224	"ATOH1"	"M17"	2736224	"chr4"	"+"	"94749914"	"94763833"	38	"474"
2736259	"SMARCAD1"	"M20"	2736259	"chr4"	"+"	"95128772"	"95212441"	187	"56916"
2736322	"PDLIM5"	"M18"	2736322	"chr4"	"+"	"95373044"	"95608498"	493	"10611"
2736462	"BMPR1B"	"M2"	2736462	"chr4"	"+"	"95679108"	"96080788"	246	"658"
2737596	"BANK1"	"M2"	2737596	"chr4"	"+"	"102341128"	"103091042"	346	"55024"
2738146	"TET2"	"M20"	2738146	"chr4"	"+"	"106067032"	"106164274"	117	"54790"
2738314	"GSTCD"	"M20"	2738314	"chr4"	"+"	"106629753"	"106768881"	191	"79807"
2738378	"NPNT"	"M20"	2738378	"chr4"	"+"	"106816517"	"107035264"	295	"255743"
2738466	"AIMP1"	"M20"	2738466	"chr4"	"+"	"107236863"	"107270608"	106	"9255"
2738664	"SGMS2"	"M2"	2738664	"chr4"	"+"	"108745739"	"108836175"	124	"166929"
2739160	"CCDC109B"	"M20"	2739160	"chr4"	"+"	"110481295"	"110609874"	160	"55013"
2739267	"RRH"	""	2739267	"chr4"	"+"	"110749146"	"110765895"	58	"10692"
2739468	"ENPEP"	""	2739468	"chr4"	"+"	"111397212"	"111531100"	198	"2028"
2739755	"C4orf16"	"M20"	2739755	"chr4"	"+"	"113152915"	"113191203"	95	"55435"
2739792	"ALPK1"	"M20"	2739792	"chr4"	"+"	"113206685"	"113374462"	329	"80216"
2740005	"LARP7"	"M2"	2740005	"chr4"	"+"	"113558238"	"113614766"	200	"51574"
2740507	"UGT8"	"M2"	2740507	"chr4"	"+"	"115485919"	"115599724"	166	"7368"
2740896	"NDST3"	"M2"	2740896	"chr4"	"+"	"118799704"	"119179787"	238	"9348"
2741083	"METTL14"	"M20"	2741083	"chr4"	"+"	"119606545"	"119632753"	91	"57721"
2741206	"MYOZ2"	""	2741206	"chr4"	"+"	"120001690"	"120108937"	94	"51778"
2741236	"USP53"	"M2"	2741236	"chr4"	"+"	"120133747"	"120217298"	221	"54532"
2741768	"EXOSC9"	"M20"	2741768	"chr4"	"+"	"122722485"	"122738274"	102	"5393"
2741901	"KIAA1109"	"M2"	2741901	"chr4"	"+"	"123167738"	"123283904"	398	"84162"
2742093	"BBS12"	"M20"	2742093	"chr4"	"+"	"123653866"	"123666094"	28	"166379"
2742109	"FGF2"	"M2"	2742109	"chr4"	"+"	"123747863"	"123819376"	75	"2247"
2742134	"SPATA5"	"M20"	2742134	"chr4"	"+"	"123844229"	"124235802"	286	"166378"
2742224	"SPRY1"	"M20"	2742224	"chr4"	"+"	"124284335"	"124324907"	127	"10252"
2742581	"FAT4"	"M20"	2742581	"chr4"	"+"	"126237567"	"126414081"	268	"79633"
2742935	"HSPA4L"	"M2"	2742935	"chr4"	"+"	"128703322"	"128756472"	146	"22824"
2742985	"PLK4"	"M1"	2742985	"chr4"	"+"	"128802000"	"128820359"	145	"10733"
2743370	"C4orf33"	""	2743370	"chr4"	"+"	"129966563"	"130054972"	133	"132321"
2743800	"PCDH10"	"M10"	2743800	"chr4"	"+"	"134045427"	"134384295"	223	"57575"
2744597	"NARG1"	"M20"	2744597	"chr4"	"+"	"140222641"	"140341177"	240	"80155"
2744674	"RAB33B"	"M20"	2744674	"chr4"	"+"	"140358833"	"140397062"	58	"83452"
2744734	"MGST2"	"M2"	2744734	"chr4"	"+"	"140562158"	"140625601"	91	"4258"
2744980	"SCOC"	"M2"	2744980	"chr4"	"+"	"141105311"	"141328721"	186	"60592"
2745067	"ELMOD2"	"M20"	2745067	"chr4"	"+"	"141445318"	"141480289"	114	"255520"
2745547	"GAB1"	"M2"	2745547	"chr4"	"+"	"144257384"	"144395708"	321	"2549"
2745899	"HHIP"	"M2"	2745899	"chr4"	"+"	"145496431"	"145661381"	208	"64399"
2746119	"SMAD1"	"M20"	2746119	"chr4"	"+"	"146402838"	"146540918"	140	"4086"
2746164	"MMAA"	"M20"	2746164	"chr4"	"+"	"146540157"	"146581186"	64	"166785"
2746591	"EDNRA"	"M20"	2746591	"chr4"	"+"	"148380144"	"148466092"	167	"1909"
2746693	"ARHGAP10"	"M2"	2746693	"chr4"	"+"	"148653224"	"148996174"	437	"79658"
2747314	"MAB21L2"	"M17"	2747314	"chr4"	"+"	"151503094"	"151506349"	33	"10586"
2747893	"ARFIP1"	"M20"	2747893	"chr4"	"+"	"153700328"	"153833495"	166	"27236"
2747961	"FHDC1"	"M20"	2747961	"chr4"	"+"	"153864080"	"154012401"	259	"85462"
2748163	"MND1"	"M1"	2748163	"chr4"	"+"	"154265801"	"154336244"	109	"84057"
2748198	"KIAA0922"	"M20"	2748198	"chr4"	"+"	"154387508"	"154573764"	377	"23240"
2748346	"TLR2"	""	2748346	"chr4"	"+"	"154589800"	"154627392"	45	"7097"
2748605	"LRAT"	"M2"	2748605	"chr4"	"+"	"155618390"	"155703168"	150	"9227"
2748723	"NPY2R"	"M15"	2748723	"chr4"	"+"	"156125299"	"156138228"	42	"4887"
2748830	"GUCY1A3"	"M20"	2748830	"chr4"	"+"	"156587878"	"156653733"	232	"2982"
2748923	"GUCY1B3"	"M2"	2748923	"chr4"	"+"	"156680184"	"156728739"	205	"2983"
2749191	"GLRB"	"M2"	2749191	"chr4"	"+"	"157997302"	"158093242"	82	"2743"
2749380	"TMEM144"	"M2"	2749380	"chr4"	"+"	"159091914"	"159191361"	256	"55314"
2749484	"RXFP1"	"M15"	2749484	"chr4"	"+"	"159236477"	"159588848"	253	"59350"
2749560	"ETFDH"	"M2"	2749560	"chr4"	"+"	"159593609"	"159630705"	129	"2110"
2750198	"NPY5R"	"M20"	2750198	"chr4"	"+"	"164252957"	"164300942"	67	"4889"
2750227	"C4orf43"	"M20"	2750227	"chr4"	"+"	"164415631"	"164441684"	74	"55319"
2750463	"C4orf39"	"M20"	2750463	"chr4"	"+"	"165878100"	"165880271"	17	"152756"
2750527	"KLHL2"	"M15"	2750527	"chr4"	"+"	"166034094"	"166244460"	240	"11275"
2750753	"TLL1"	"M19"	2750753	"chr4"	"+"	"166791034"	"167063863"	343	"7092"
2751066	"PALLD"	"M1"	2751066	"chr4"	"+"	"169418217"	"169849604"	506	"23022"
2751722	"GALNTL6"	"M2"	2751722	"chr4"	"+"	"172547752"	"173590358"	327	"442117"
2751936	"GALNT7"	"M19"	2751936	"chr4"	"+"	"174089920"	"174245114"	194	"51809"
2752243	"KIAA1712"	"M20"	2752243	"chr4"	"+"	"175204534"	"175295861"	184	"80817"
2752725	"NEIL3"	"M1"	2752725	"chr4"	"+"	"178200354"	"178310925"	134	"55247"
2753707	"FAM92A3"	""	2753707	"chr4"	"+"	"183958851"	"183961262"	34	"403315"
2753732	"WWC2"	"M2"	2753732	"chr4"	"+"	"184020244"	"184338797"	519	"80014"
2753880	"CDKN2AIP"	"M20"	2753880	"chr4"	"+"	"184329446"	"184370292"	127	"55602"
2753952	"ING2"	"M20"	2753952	"chr4"	"+"	"184425906"	"184485728"	77	"3622"
2754371	"CCDC111"	"M1"	2754371	"chr4"	"+"	"185557940"	"185619485"	167	"201973"
2754538	"SLC25A4"	""	2754538	"chr4"	"+"	"185973060"	"186068415"	122	"291"
2754673	"ANKRD37"	""	2754673	"chr4"	"+"	"186311839"	"186326449"	88	"353322"
2754937	"TLR3"	"M2"	2754937	"chr4"	"+"	"186990107"	"187024555"	130	"7098"
2755053	"CYP4V2"	"M2"	2755053	"chr4"	"+"	"187112491"	"187134609"	194	"285440"
2755111	"KLKB1"	"M2"	2755111	"chr4"	"+"	"187135989"	"187179888"	164	"3818"
2755154	"F11"	""	2755154	"chr4"	"+"	"187187136"	"187210815"	127	"2160"
2755567	"ZFP42"	""	2755567	"chr4"	"+"	"188916896"	"188926399"	41	"132625"
2756029	"FRG1"	"M20"	2756029	"chr4"	"+"	"190814874"	"190901312"	180	"2483"
2756309	"ABCA11P"	""	2756309	"chr4"	"-"	"289227"	"468002"	93	"654254"
2756497	"ATP5I"	"M14"	2756497	"chr4"	"-"	"664679"	"668269"	48	"521"
2756630	"CPLX1"	"M2"	2756630	"chr4"	"-"	"776889"	"819945"	104	"10815"
2756831	"SLC26A1"	"M20"	2756831	"chr4"	"-"	"972865"	"987400"	67	"10861"
2756892	"RNF212"	"M20"	2756892	"chr4"	"-"	"1050042"	"1107350"	183	"285498"
2756965	"SPON2"	"M19"	2756965	"chr4"	"-"	"1159894"	"1166942"	96	"10417"
2757347	"TMEM129"	"M2"	2757347	"chr4"	"-"	"1717632"	"1723085"	50	"92305"
2757621	"POLN"	"M2"	2757621	"chr4"	"-"	"2067751"	"2230958"	309	"353497"
2757796	"ZFYVE28"	"M2"	2757796	"chr4"	"-"	"2270944"	"2421422"	378	"57732"
2758076	"NOP14"	"M20"	2758076	"chr4"	"-"	"2939673"	"2965136"	156	"8602"
2758602	"OTOP1"	""	2758602	"chr4"	"-"	"4144101"	"4228621"	105	"133060"
2758870	"CYTL1"	""	2758870	"chr4"	"-"	"5013723"	"5021199"	36	"54360"
2759038	"CRMP1"	"M20"	2759038	"chr4"	"-"	"5749831"	"5894909"	220	"1400"
2759100	"C4orf50"	"M15"	2759100	"chr4"	"-"	"5899318"	"6020158"	103	"389197"
2759205	"PPP2R2C"	"M2"	2759205	"chr4"	"-"	"6322312"	"6564824"	224	"5522"
2759582	"AFAP1"	"M20"	2759582	"chr4"	"-"	"7757694"	"7941576"	238	"60312"
2759654	"ABLIM2"	"M2"	2759654	"chr4"	"-"	"7967058"	"8160543"	476	"84448"
2760869	"HS3ST1"	"M20"	2760869	"chr4"	"-"	"11400008"	"11431670"	64	"9957"
2761151	"RAB28"	"M2"	2761151	"chr4"	"-"	"13192127"	"13485955"	323	"9364"
2761829	"FGFBP1"	""	2761829	"chr4"	"-"	"15937204"	"15940343"	20	"9982"
2761837	"FGFBP2"	"M2"	2761837	"chr4"	"-"	"15961868"	"15964859"	16	"83888"
2761842	"PROM1"	"M20"	2761842	"chr4"	"-"	"15965384"	"16085658"	260	"8842"
2762088	"LDB2"	"M10"	2762088	"chr4"	"-"	"16454848"	"16900339"	499	"9079"
2762334	"QDPR"	"M2"	2762334	"chr4"	"-"	"17448912"	"17513842"	136	"5860"
2762468	"DCAF16"	"M20"	2762468	"chr4"	"-"	"17795075"	"17812384"	116	"54876"
2762500	"LCORL"	"M20"	2762500	"chr4"	"-"	"17842822"	"18023479"	242	"254251"
2762944	"KCNIP4"	"M2"	2762944	"chr4"	"-"	"20730239"	"21950629"	445	"80333"
2763278	"GPR125"	""	2763278	"chr4"	"-"	"22346697"	"22517667"	242	"166647"
2763550	"PPARGC1A"	"M2"	2763550	"chr4"	"-"	"23748855"	"23912919"	276	"10891"
2763912	"CCDC149"	"M25"	2763912	"chr4"	"-"	"24809401"	"24981826"	276	"91050"
2764004	"LGI2"	"M2"	2764004	"chr4"	"-"	"24999997"	"25032525"	105	"55203"
2764054	"SEPSECS"	"M20"	2764054	"chr4"	"-"	"25121659"	"25162144"	115	"51091"
2764192	"KIAA0746"	"M20"	2764192	"chr4"	"-"	"25722248"	"25865344"	398	"23231"
2764478	"CCKAR"	""	2764478	"chr4"	"-"	"26473318"	"26558929"	122	"886"
2765590	"ARAP2"	"M2"	2765590	"chr4"	"-"	"35949853"	"36245961"	336	"116984"
2765865	"RELL1"	"M20"	2765865	"chr4"	"-"	"37592422"	"37687998"	172	"768211"
2765935	"GAFA3"	""	2765935	"chr4"	"-"	"37868192"	"37868702"	11	"100128236"
2766122	"FLJ13197"	"M20"	2766122	"chr4"	"-"	"38613831"	"38666502"	100	"79667"
2766219	"TLR1"	"M2"	2766219	"chr4"	"-"	"38792318"	"38821708"	108	"7096"
2766262	"TLR6"	"M2"	2766262	"chr4"	"-"	"38827590"	"38858384"	28	"10333"
2766289	"TMEM156"	""	2766289	"chr4"	"-"	"38968365"	"39034558"	92	"80008"
2766419	"RPL9"	"M20"	2766419	"chr4"	"-"	"39454785"	"39460550"	93	"6133"
2766456	"UGDH"	"M20"	2766456	"chr4"	"-"	"39500380"	"39529198"	111	"7358"
2766532	"UBE2K"	""	2766532	"chr4"	"-"	"39698766"	"39700063"	12	NA
2766788	"RBM47"	"M6"	2766788	"chr4"	"-"	"40425299"	"40632872"	305	"54502"
2767159	"PHOX2B"	""	2767159	"chr4"	"-"	"41724709"	"41881018"	150	"8929"
2767295	"BEND4"	"M20"	2767295	"chr4"	"-"	"42119535"	"42154997"	114	"389206"
2767710	"KCTD8"	"M2"	2767710	"chr4"	"-"	"44175944"	"44484086"	154	"386617"
2767764	"YIPF7"	"M19"	2767764	"chr4"	"-"	"44612545"	"44680561"	98	"285525"
2767790	"GNPDA2"	"M20"	2767790	"chr4"	"-"	"44684213"	"45201271"	235	"132789"
2767932	"GABRG1"	"M2"	2767932	"chr4"	"-"	"46037786"	"46126107"	64	"2565"
2768056	"GABRA4"	"M15"	2768056	"chr4"	"-"	"46920919"	"47034582"	104	"2557"
2768145	"COMMD8"	"M14"	2768145	"chr4"	"-"	"47430049"	"47493907"	144	"54951"
2768273	"NFXL1"	"M20"	2768273	"chr4"	"-"	"47848958"	"47917696"	181	"152518"
2768396	"TEC"	""	2768396	"chr4"	"-"	"48137801"	"48271861"	181	"7006"
2768468	"FRYL"	"M20"	2768468	"chr4"	"-"	"48499383"	"48577258"	320	"285527"
2768654	"OCIAD2"	"M20"	2768654	"chr4"	"-"	"48887407"	"48969052"	103	"132299"
2769346	"LNX1"	"M15"	2769346	"chr4"	"-"	"54321985"	"54658057"	215	"84708"
2769512	"RPL21P44"	""	2769512	"chr4"	"-"	"54851663"	"54853435"	22	"402176"
2769810	"KDR"	"M27"	2769810	"chr4"	"-"	"55944335"	"55992150"	214	"3791"
2770023	"PDCL2"	""	2770023	"chr4"	"-"	"56422108"	"56458429"	57	"132954"
2770039	"NMU"	"M15"	2770039	"chr4"	"-"	"56461398"	"56502443"	48	"10874"
2770193	"AASDH"	"M20"	2770193	"chr4"	"-"	"57204260"	"57253656"	162	"132949"
2770242	"PPAT"	"M20"	2770242	"chr4"	"-"	"57259531"	"57334296"	115	"5471"
2770305	"HOPX"	"M2"	2770305	"chr4"	"-"	"57491982"	"57569701"	147	"84525"
2770427	"C4orf14"	"M20"	2770427	"chr4"	"-"	"57801732"	"57844989"	113	"84273"
2770469	"IGFBP7"	"M2"	2770469	"chr4"	"-"	"57896593"	"57976823"	250	"3490"
2771342	"EPHA5"	"M20"	2771342	"chr4"	"-"	"66185024"	"66536201"	309	"2044"
2771654	"CENPC1"	"M2"	2771654	"chr4"	"-"	"68337588"	"68411242"	157	"1060"
2771718	"UBA6"	"M20"	2771718	"chr4"	"-"	"68447713"	"68566877"	312	"55236"
2772088	"UGT2B17"	""	2772088	"chr4"	"-"	"69402905"	"69434245"	44	"7367"
2772127	"UGT2B15"	""	2772127	"chr4"	"-"	"69512325"	"69536364"	46	"7366"
2772341	"UGT2B4"	""	2772341	"chr4"	"-"	"69839541"	"70361623"	291	"7363"
2772375	"UGT2A1"	""	2772375	"chr4"	"-"	"70441062"	"70573679"	110	"574537"
2772414	"SULT1B1"	""	2772414	"chr4"	"-"	"70592586"	"70648837"	56	"27284"
2772450	"SULT1E1"	"M20"	2772450	"chr4"	"-"	"70704034"	"70725870"	88	"6783"
2772477	"CSN2"	""	2772477	"chr4"	"-"	"70812704"	"70831436"	41	"1447"
2772876	"ADAMTS3"	"M20"	2772876	"chr4"	"-"	"73114820"	"73469324"	263	"9508"
2772968	"COX18"	"M20"	2772968	"chr4"	"-"	"73688723"	"73935737"	141	"285521"
2773222	"RASSF6"	""	2773222	"chr4"	"-"	"74414548"	"74488076"	152	"166824"
2773348	"PF4"	""	2773348	"chr4"	"-"	"74846584"	"74847862"	28	"5196"
2773358	"PPBP"	""	2773358	"chr4"	"-"	"74852450"	"74853900"	31	"5473"
2773369	"CXCL5"	""	2773369	"chr4"	"-"	"74861359"	"74864422"	25	"6374"
2773407	"PPBPL2"	""	2773407	"chr4"	"-"	"74909100"	"74960331"	84	"10895"
2773434	"CXCL2"	""	2773434	"chr4"	"-"	"74961901"	"74965305"	49	"2920"
2773655	"RCHY1"	"M20"	2773655	"chr4"	"-"	"76252952"	"76439630"	182	"25898"
2773719	"CDKL2"	"M20"	2773719	"chr4"	"-"	"76490761"	"76556088"	136	"8999"
2773872	"NAAA"	"M20"	2773872	"chr4"	"-"	"76831822"	"76862161"	119	"27163"
2773947	"CXCL9"	""	2773947	"chr4"	"-"	"76922495"	"76932274"	32	"4283"
2773958	"CXCL10"	"M2"	2773958	"chr4"	"-"	"76932369"	"76944669"	52	"3627"
2773972	"CXCL11"	"M2"	2773972	"chr4"	"-"	"76954835"	"76962548"	40	"6373"
2773997	"NUP54"	"M20"	2773997	"chr4"	"-"	"77035707"	"77069655"	141	"53371"
2774565	"CNOT6L"	""	2774565	"chr4"	"-"	"78633488"	"78747391"	205	"246175"
2774817	"PAQR3"	""	2774817	"chr4"	"-"	"79808234"	"79971494"	208	"152559"
2774938	"GK2"	""	2774938	"chr4"	"-"	"80319062"	"80329427"	36	"2712"
2774971	"ANTXR2"	"M20"	2774971	"chr4"	"-"	"80543850"	"81000734"	286	"118429"
2775214	"PRKG2"	"M20"	2775214	"chr4"	"-"	"82009833"	"82234195"	162	"5593"
2775259	"RASGEF1B"	"M20"	2775259	"chr4"	"-"	"82235802"	"82965377"	427	"153020"
2775390	"MOP-1"	""	2775390	"chr4"	"-"	"82389696"	"82390474"	8	"643616"
2775909	"PLAC8"	"M20"	2775909	"chr4"	"-"	"84011211"	"84138405"	111	"51316"
2776088	"FAM175A"	"M21"	2776088	"chr4"	"-"	"84382098"	"84444477"	128	"84142"
2776998	"KLHL8"	"M20"	2776998	"chr4"	"-"	"88081275"	"88161494"	129	"57563"
2777044	"HSD17B13"	""	2777044	"chr4"	"-"	"88224949"	"88244038"	68	"345275"
2777070	"HSD17B11"	"M2"	2777070	"chr4"	"-"	"88257691"	"88312423"	119	"51170"
2777113	"SPARCL1"	"M2"	2777113	"chr4"	"-"	"88385299"	"88466484"	187	"8404"
2777276	"ABCG2"	"M2"	2777276	"chr4"	"-"	"89001788"	"89087467"	158	"9429"
2777447	"NAP1L5"	"M2"	2777447	"chr4"	"-"	"89613569"	"89618980"	40	"266812"
2777487	"FAM13A"	"M20"	2777487	"chr4"	"-"	"89645913"	"89744421"	215	"10144"
2777564	"FAM13A"	"M20"	2777564	"chr4"	"-"	"89776162"	"89978303"	145	"10144"
2777639	"GPRIN3"	"M20"	2777639	"chr4"	"-"	"90167843"	"90228944"	87	"285513"
2778273	"HPGDS"	"M4"	2778273	"chr4"	"-"	"95219655"	"95271990"	59	"27306"
2778440	"UNC5C"	"M2"	2778440	"chr4"	"-"	"96083661"	"96470380"	360	"8633"
2778727	"C4orf37"	""	2778727	"chr4"	"-"	"98105274"	"99183240"	308	"285555"
2778980	"EIF4E"	""	2778980	"chr4"	"-"	"99669767"	"99851778"	249	"1977"
2779095	"ADH5"	"M20"	2779095	"chr4"	"-"	"99992136"	"100010160"	96	"128"
2779199	"ADH1A"	""	2779199	"chr4"	"-"	"100197524"	"100212165"	89	"124"
2779271	"ADH1C"	""	2779271	"chr4"	"-"	"100257654"	"100273899"	74	"126"
2779335	"RG9MTD2"	""	2779335	"chr4"	"-"	"100467869"	"100485209"	68	"93587"
2779527	"DDIT4L"	"M2"	2779527	"chr4"	"-"	"101106287"	"101177877"	60	"115265"
2779543	"EMCN"	""	2779543	"chr4"	"-"	"101203690"	"101444301"	213	"51705"
2779823	"SLC39A8"	"M2"	2779823	"chr4"	"-"	"103173999"	"103267044"	142	"64116"
2779992	"UBE2D3"	"M20"	2779992	"chr4"	"-"	"103715543"	"103790032"	213	"7323"
2780060	"NHEDC1"	""	2780060	"chr4"	"-"	"103806447"	"103940755"	125	"150159"
2780099	"NHEDC2"	"M20"	2780099	"chr4"	"-"	"103941437"	"103998150"	154	"133308"
2780143	"BDH2"	""	2780143	"chr4"	"-"	"104000223"	"104021048"	104	"56898"
2780172	"CENPE"	"M1"	2780172	"chr4"	"-"	"104026970"	"104119566"	321	"1062"
2780296	"TACR3"	"M20"	2780296	"chr4"	"-"	"104508906"	"104641131"	60	"6870"
2780388	"CXXC4"	"M20"	2780388	"chr4"	"-"	"105389463"	"105416041"	86	"80319"
2780656	"INTS12"	"M20"	2780656	"chr4"	"-"	"106603183"	"106630432"	134	"57117"
2780907	"DKK2"	"M15"	2780907	"chr4"	"-"	"107842969"	"108204942"	185	"27123"
2781138	"LEF1"	"M18"	2781138	"chr4"	"-"	"108967002"	"109128678"	287	"51176"
2781387	"AGXT2L1"	"M2"	2781387	"chr4"	"-"	"109627673"	"109684209"	120	"64850"
2781441	"COL25A1"	"M20"	2781441	"chr4"	"-"	"109731887"	"110223817"	428	"84570"
2781693	"CASP6"	"M20"	2781693	"chr4"	"-"	"110609785"	"110624629"	61	"839"
2781714	"PLA2G12A"	"M20"	2781714	"chr4"	"-"	"110631189"	"110651238"	74	"81579"
2781736	"CFI"	""	2781736	"chr4"	"-"	"110652158"	"110723296"	135	"3426"
2781813	"ELOVL6"	"M20"	2781813	"chr4"	"-"	"110967011"	"111119805"	144	"79071"
2782230	"TIFA"	"M20"	2782230	"chr4"	"-"	"113196456"	"113215946"	48	"92610"
2782267	"NEUROG2"	"M20"	2782267	"chr4"	"-"	"113430744"	"113442855"	91	"63973"
2782292	"C4orf21"	"M1"	2782292	"chr4"	"-"	"113441844"	"113563841"	281	"55345"
2782545	"CAMK2D"	"M2"	2782545	"chr4"	"-"	"114372192"	"114683495"	479	"817"
2782694	"ARSJ"	"M2"	2782694	"chr4"	"-"	"114794351"	"114919439"	158	"79642"
2782822	"NDST4"	"M1"	2782822	"chr4"	"-"	"115602881"	"116099948"	305	"64579"
2783099	"TRAM1L1"	"M20"	2783099	"chr4"	"-"	"118004715"	"118006732"	24	"133022"
2783207	"PRSS12"	"M20"	2783207	"chr4"	"-"	"119201193"	"119278751"	135	"8492"
2783316	"SEC24D"	"M20"	2783316	"chr4"	"-"	"119643987"	"119859967"	336	"9871"
2783473	"C4orf3"	"M2"	2783473	"chr4"	"-"	"120217594"	"120222055"	32	"401152"
2783596	"PDE5A"	"M11"	2783596	"chr4"	"-"	"120415559"	"120690709"	325	"8654"
2783715	"MAD2L1"	"M1"	2783715	"chr4"	"-"	"120904441"	"120988192"	114	"4085"
2783788	"PRDM5"	"M2"	2783788	"chr4"	"-"	"121489860"	"121913430"	369	"11107"
2783886	"C4orf31"	"M20"	2783886	"chr4"	"-"	"121927482"	"121993701"	104	"79625"
2783978	"QRFPR"	"M7"	2783978	"chr4"	"-"	"122249815"	"122430890"	177	"84109"
2784027	"ANXA5"	"M18"	2784027	"chr4"	"-"	"122475713"	"122618903"	179	"308"
2784074	"TMEM155"	"M15"	2784074	"chr4"	"-"	"122672473"	"122686535"	75	"132332"
2784113	"CCNA2"	"M1"	2784113	"chr4"	"-"	"122736885"	"122745066"	65	"890"
2784177	"TRPC3"	"M17"	2784177	"chr4"	"-"	"122800125"	"122873205"	131	"7222"
2784279	"IL21"	""	2784279	"chr4"	"-"	"123436311"	"123542202"	77	"59067"
2784687	"ANKRD50"	"M20"	2784687	"chr4"	"-"	"125585214"	"125768125"	121	"57182"
2785282	"SCLT1"	"M20"	2785282	"chr4"	"-"	"129795505"	"130014769"	262	"132320"
2786322	"SLC7A11"	"M2"	2786322	"chr4"	"-"	"139060406"	"139242140"	185	"23657"
2786462	"ELF2"	"M20"	2786462	"chr4"	"-"	"139949277"	"140098352"	322	"1998"
2786567	"C4orf49"	"M19"	2786567	"chr4"	"-"	"140187319"	"140201492"	38	"84709"
2786732	"MAML3"	"M20"	2786732	"chr4"	"-"	"140637565"	"141081426"	677	"55534"
2787005	"CLGN"	"M21"	2787005	"chr4"	"-"	"141308768"	"141348983"	123	"1047"
2787459	"INPP4B"	"M2"	2787459	"chr4"	"-"	"142841896"	"143767433"	629	"8821"
2787902	"GYPE"	""	2787902	"chr4"	"-"	"144770365"	"144826716"	86	"2996"
2787958	"GYPB"	"M29"	2787958	"chr4"	"-"	"144917271"	"144940496"	85	"2994"
2788003	"GYPA"	"M29"	2788003	"chr4"	"-"	"145030457"	"145061851"	122	"2993"
2788143	"ANAPC10"	"M20"	2788143	"chr4"	"-"	"145841932"	"146019673"	179	"10393"
2788195	"OTUD4"	"M20"	2788195	"chr4"	"-"	"146054720"	"146252492"	207	"54726"
2788511	"SLC10A7"	"M20"	2788511	"chr4"	"-"	"147175139"	"147560449"	290	"84068"
2788603	"TTC29"	"M3"	2788603	"chr4"	"-"	"147627618"	"147959745"	282	"83894"
